Country,ISO2,ISO3,Technology,Energy Type,Indicator,Unit,Source,CTS Name,CTS Code,CTS Full Descriptor,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Singapore,SG,SGP,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,,,,0.35,0.35,0.35,0.35,0.35,0.35,
Singapore,SG,SGP,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Sint Maarten, Kingdom of the Netherlands",SX,SXM,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,342.0,355.0,358.0,360.0,362.0,300.0,291.0,296.0,265.0,286.0,291.0,
"Sint Maarten, Kingdom of the Netherlands",SX,SXM,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,97.0,97.0,97.0,97.0,97.0,88.0,93.0,96.0,99.0,99.0,99.0,99.0
Slovak Rep.,SK,SVK,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,154.0,152.0,99.0,20.0,32.0,398.0,475.0,517.0,537.0,662.0,819.0,941.0,911.0,1417.0,1662.0,1731.0,1696.0,1625.0,1693.0,1673.0,1844.0,1490.0,
Slovak Rep.,SK,SVK,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,6.0,46.0,49.0,49.0,49.0,113.0,140.0,154.0,167.0,180.5,194.5,212.5,213.5,236.5,241.5,252.5,246.0,243.0,226.0,225.0,250.0,263.5,263.5
Slovak Rep.,SK,SVK,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9657.0,9646.0,8813.0,9507.0,9273.0,8905.0,8361.0,7550.0,7437.0,6872.0,6886.0,7774.0,7265.0,6348.0,5277.0,5320.0,5262.0,5646.0,5900.0,6232.0,6180.0,6986.0,4675.0,
Slovak Rep.,SK,SVK,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2394.0,3172.0,2928.0,3000.0,3055.0,3038.0,2935.0,2464.0,2426.0,2652.0,3311.0,3183.0,3199.0,3213.0,2815.0,2496.0,2438.0,2383.0,2392.0,2397.0,2411.0,2133.0,2081.0,2081.0
Slovak Rep.,SK,SVK,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4615.0,4927.0,5268.0,3480.0,4100.0,4638.0,4399.0,4451.0,4039.332,4367.561,5255.0,3778.187,4103.0,4848.0,4209.0,3866.0,4359.0,4324.0,3590.0,4356.0,4517.0,4258.0,3678.0,
Slovak Rep.,SK,SVK,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1685.0,1586.0,1586.0,1588.0,1602.0,1596.0,1597.0,1599.0,1632.0,1571.0,1600.0,1607.0,1606.0,1607.0,1607.0,1606.0,1608.0,1607.0,1612.0,1611.0,1613.0,1615.0,1616.0,1616.0
Slovak Rep.,SK,SVK,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,16.942,397.0,424.0,588.0,597.0,506.0,533.0,506.0,585.0,589.0,663.0,671.0,650.0,
Slovak Rep.,SK,SVK,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,19.0,496.0,513.0,533.0,533.0,533.0,533.0,528.0,471.0,590.0,535.0,537.0,549.0,631.08
Slovak Rep.,SK,SVK,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,2.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,
Slovak Rep.,SK,SVK,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
"Slovenia, Rep. of",SI,SVN,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",70.0,72.0,102.0,122.0,121.0,114.0,112.0,113.0,289.0,188.0,218.0,253.0,267.0,262.0,258.0,267.0,281.0,289.92,267.464,251.036,274.044,277.483,269.474,
"Slovenia, Rep. of",SI,SVN,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",17.0,18.0,18.0,16.0,18.0,18.0,20.0,22.0,57.0,50.0,47.0,54.0,59.0,59.0,62.0,63.0,60.0,61.8,60.4,60.4,66.746,67.4,67.4,96.4
"Slovenia, Rep. of",SI,SVN,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",4959.0,5341.0,5656.0,5528.0,5592.0,5652.0,5859.0,5964.0,5815.0,5753.0,5844.0,5812.0,5685.0,5392.0,4175.0,4806.0,5441.0,5311.622,5118.757,5026.0,4953.79,4427.074,3677.475,
"Slovenia, Rep. of",SI,SVN,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1098.0,1319.0,1320.0,1322.0,1315.0,1337.0,1341.0,1327.0,1236.0,1258.0,1212.0,1212.0,1206.0,1195.0,1178.0,1068.0,1256.0,1268.253,1452.25,1449.675,1447.721,1506.471,1502.105,1640.105
"Slovenia, Rep. of",SI,SVN,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3834.721,3795.738,3312.564,2957.285,4094.128,3460.965,3590.917,3265.976,4017.863,4714.589,4518.237,3561.916,3899.168,4629.458,6091.554,3807.104,4503.421,3868.344,4704.32,4479.396,4934.06,4712.511,3148.507,
"Slovenia, Rep. of",SI,SVN,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",843.0,906.0,949.0,974.0,974.0,979.0,1009.0,1018.0,1027.0,1070.0,1074.0,1073.0,1074.0,1119.0,1116.0,1115.0,1113.0,1166.629,1163.425,1170.716,1171.863,1172.063,1166.05,1162.05
"Slovenia, Rep. of",SI,SVN,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,0.001,0.001,0.002,0.035,0.143,0.432,0.737,3.974,12.861,65.704,162.806,215.064,256.819,274.232,267.472,283.867,254.961,303.039,368.196,453.113,645.587,
"Slovenia, Rep. of",SI,SVN,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,0.001,0.001,0.003,0.047,0.194,0.586,1.0,4.0,12.0,57.0,142.0,187.0,224.0,239.0,232.0,246.8,246.8,277.877,369.78,461.164,626.164,1034.164
"Slovenia, Rep. of",SI,SVN,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,4.221,4.209,6.028,5.778,5.716,6.021,6.15,6.251,5.593,5.731,
"Slovenia, Rep. of",SI,SVN,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.3,3.3,3.3,3.3,3.328,3.328,3.328
Solomon Islands,SB,SLB,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,0.523,1.624,2.162,2.487,2.235,2.715,2.715,2.953,3.797,4.309,4.254,3.696,2.756,2.756,2.756,3.333,3.333,
Solomon Islands,SB,SLB,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756
Solomon Islands,SB,SLB,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",58.9,56.9,54.5,54.5,60.9,67.9,69.3,75.9,78.0,79.3,83.52,83.77,84.0,81.1,84.8,85.39,88.91,92.11,95.38,97.61,97.55,96.65,95.96,
Solomon Islands,SB,SLB,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",45.049,45.549,46.329,46.329,46.458,46.975,47.078,47.078,47.078,47.078,47.078,47.092,47.162,50.171,50.171,41.371,47.351,50.426,51.736,51.736,51.736,51.736,51.736,51.736
Solomon Islands,SB,SLB,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.817,0.817,0.894,0.894,0.97,0.97,0.97,0.97,0.97,0.97,0.497,0.497,0.497,0.497,0.497,0.497,0.891,0.891,0.891,0.891,0.891,0.891,0.891,
Solomon Islands,SB,SLB,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.311,0.311,0.34,0.34,0.369,0.369,0.369,0.369,0.369,0.369,0.189,0.189,0.189,0.189,0.189,0.189,0.339,0.339,0.339,0.339,0.339,0.339,0.339,0.339
Solomon Islands,SB,SLB,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,0.004,0.004,1.076,1.072,1.072,1.472,1.515,2.118,3.218,2.891,3.369,3.299,3.199,5.541,
Solomon Islands,SB,SLB,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,0.003,0.003,0.803,0.8,0.8,1.126,1.126,2.157,2.532,2.532,2.419,2.419,2.419,4.129,4.489
Somalia,SO,SOM,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",250.0,261.0,274.0,280.0,280.0,290.0,300.0,311.0,324.0,327.0,327.0,334.0,340.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,340.0,340.0,340.0,
Somalia,SO,SOM,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",60.0,60.0,60.0,66.0,66.0,60.0,60.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,100.0,106.0,106.0,106.0
Somalia,SO,SOM,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,,,0.2,0.3,1.7,2.5,3.5,3.8,17.0,29.5,66.2,
Somalia,SO,SOM,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.131,0.163,1.105,1.582,2.268,2.439,10.909,18.909,42.409,45.909
Somalia,SO,SOM,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,,,,,,,,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,
Somalia,SO,SOM,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,,,,,,,,2.2,2.2,2.2,2.8,2.8,3.55,3.55,3.55,3.55,3.55,3.55,3.55
South-eastern Asia,,NASEA,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",10873.668,10902.429,12081.588,13872.38,13894.444,12938.663,12639.657,15809.417,16868.339,16191.63,19541.529,21876.658,23899.884,18236.66,18589.232,25666.311,29204.218,32700.728,38200.868,40400.149,39415.41,44393.957,50876.891,
South-eastern Asia,,NASEA,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2333.396,2345.966,2352.177,2374.655,2496.738,2847.714,3173.264,3544.747,3790.601,4561.508,4746.171,5109.955,5386.727,5877.611,6599.0,7220.487,7452.123,7264.367,7869.652,8070.107,8341.552,8966.915,10110.451,10509.767
South-eastern Asia,,NASEA,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",301747.278,325154.037,352148.193,377948.506,415703.186,438225.266,458163.624,486603.006,500971.042,515226.828,570242.721,583060.594,624092.312,649971.513,688782.55,728078.498,763793.246,754547.092,798301.161,867597.754,843675.981,846140.533,858118.766,
South-eastern Asia,,NASEA,Fossil fuels,Total Non-Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",84116.452,78799.212,81556.675,88448.387,94922.203,97181.598,100232.749,102540.285,105917.43,110205.601,118919.618,126291.187,133186.182,140632.894,143917.815,151579.204,162747.25,177696.771,183664.555,193640.965,200888.343,207470.171,221819.619,231388.081
South-eastern Asia,,NASEA,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",49318.83,51907.891,51871.847,51267.493,51607.317,53593.296,57911.879,59648.942,67561.893,72823.436,78344.938,98369.729,114466.82,129179.388,130522.177,126548.244,153455.779,193313.17,201592.845,173235.192,183589.282,198237.424,224434.664,
South-eastern Asia,,NASEA,Hydropower (excl. Pumped Storage),Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",15519.733,15038.728,15668.924,16079.068,16599.253,16862.672,17483.788,17894.803,19058.015,22206.022,25469.937,28483.172,33053.102,36988.796,39064.861,42161.207,44674.027,44987.5,45996.907,49443.386,51901.539,54376.006,56178.006,56444.156
South-eastern Asia,,NASEA,Solar energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",0.823,1.608,2.529,3.503,4.599,8.29,51.252,62.552,71.504,87.318,108.953,150.971,583.039,1420.606,2280.315,3013.901,5149.165,6569.193,6835.189,12589.115,18664.478,35887.938,37207.517,
South-eastern Asia,,NASEA,Solar energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.437,0.906,1.456,2.038,4.444,5.842,38.777,45.52,50.31,60.668,77.463,114.589,463.666,1038.105,1628.812,2030.968,3825.571,4312.707,4889.98,10547.193,23144.638,24172.166,25113.811,26191.889
South-eastern Asia,,NASEA,Wind energy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",,,,,,17.469,53.449,58.453,65.427,92.362,142.185,170.915,294.085,231.463,670.446,1394.424,1691.976,2585.684,3446.113,5632.994,5402.968,7375.564,12488.116,
South-eastern Asia,,NASEA,Wind energy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",,,,,,33.0,33.34,34.04,35.64,48.21,70.19,72.48,176.88,309.58,615.77,798.513,1095.853,1261.236,1910.286,2478.936,2622.296,6260.892,7207.889,8028.879
South Africa,ZA,ZAF,Bioenergy,Total Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",477.523,423.131,460.251,408.379,381.895,421.045,405.572,403.478,394.108,382.102,329.313,345.106,354.66,409.759,364.211,316.528,331.492,386.364,431.334,430.14,409.7,405.12,405.12,
South Africa,ZA,ZAF,Bioenergy,Total Renewable,Electricity Installed Capacity,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Installed Capacity,ECNEC,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",241.7,241.7,241.7,241.7,241.7,241.7,241.7,245.9,245.9,245.9,245.9,245.965,245.965,245.965,245.965,250.685,255.685,259.685,264.685,264.685,264.685,264.685,264.685,264.685
South Africa,ZA,ZAF,Fossil fuels,Total Non-Renewable,Electricity Generation,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT; IMF Staff Calculations.",Electricity Generation,ECNEG,"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",174508.0,180044.0,190947.25,200139.75,239478.25,217991.5,213125.75,221864.0,215078.25,215012.75,219309.25,219293.25,217263.0,214005.75,209686.25,205004.75,201647.5,201898.5,201615.0,197120.955,187686.319,186055.569,199370.539,
