Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Seasonal Adjustment,Scale,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Carbon dioxide,Not Seasonally Adjusted,Units,41.06259036,44.77041293,45.57120194,47.19736644,44.93002763,48.3266524,48.66475787,51.02326786,48.8271261,52.75446827,51.22761741,54.47032371,51.63847938,55.76329005,55.22872462,56.73663952,53.42247796,56.86298399,56.62276761,59.49722128,56.77929283,58.36785513,57.90914982,60.59969877,57.50674574,60.22784873,59.15522173,63.44784222,60.82347269,62.41591792,63.59226224,66.52862681,62.39303727,64.34815325,67.78788346,70.25970297,64.15166094,66.67933185,68.97829089,69.17546364,61.0114818,52.28023059,56.06958959,59.08249082,56.31258578,57.86004137,56.35844092,63.7876124,60.71001681,63.98450325,67.32368703,67.80183786,64.09923572,66.00609377,70.1077069,74.49039666,72.1728422,74.01131459
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Carbon dioxide,Seasonally Adjusted,Units,42.71339839,44.45428685,45.45050208,45.98338435,46.77240125,47.9120433,48.58800612,49.67225509,50.75929265,52.17912697,51.3083256,53.03279028,53.62643218,55.05029257,55.46596542,55.22444341,55.24207614,56.21985237,57.14125484,57.80226749,58.64639244,57.80871886,58.51173901,58.68914623,59.29484978,59.89937529,59.93103928,61.21239407,62.88826776,63.2234356,63.25543074,63.99314557,64.51706323,65.35849864,67.46106741,67.45214767,66.34449399,67.56130841,68.67824465,66.40070026,62.85790542,53.02557101,55.91898606,56.6413303,58.08029857,58.50717868,56.3731823,61.35802092,62.47047347,64.60762001,67.30638651,65.43556496,65.82496209,66.7241209,69.94943043,72.20523273,74.46018811,74.57139279
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Greenhouse gas,Not Seasonally Adjusted,Units,43.51200775,47.00952797,47.87694584,49.7419663,47.52811188,50.56712873,50.9733718,53.41798041,51.42340163,55.0458975,53.589247,56.92019446,54.05579837,57.95332002,57.57255954,59.47423367,56.0368136,59.19280838,59.09815573,62.09903696,59.49920422,60.59736603,60.21558359,63.01383218,60.18468602,62.30368535,61.34364031,65.71574977,63.2644049,64.53290943,65.8389997,68.98789824,65.01572891,66.53017652,70.09763004,72.62416745,66.66021174,68.86379627,71.33273929,71.77390713,63.48594355,54.11365487,58.11976186,61.3003264,58.69180188,59.8343667,58.35883528,65.99563944,63.19026085,65.98636957,69.46238748,70.10432404,66.67360407,68.08258645,72.33934749,76.85914463,75.01734365,76.01283355
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Greenhouse gas,Seasonally Adjusted,Units,45.02810344,46.85761438,47.80634952,48.44838053,49.2302107,50.31084474,50.93574008,52.00979729,53.17309847,54.62419983,53.73460321,55.44683908,55.99489802,57.37466093,57.80683593,57.87951671,57.76832096,58.72153914,59.65972596,60.2772286,61.10528148,60.2273789,60.89439157,61.09893408,61.78222876,62.12963638,62.16646667,63.46942964,65.17434258,65.5487974,65.55281604,66.34825625,66.86261155,67.74726836,69.85384663,69.80397637,68.68460549,69.92620021,71.15864188,68.86120686,65.07844295,55.09576449,58.06291739,58.78256186,60.19971138,60.68897583,58.47254766,63.51940843,64.6937345,66.81517875,69.54641873,67.68800995,68.1171349,69.06221643,72.25264366,74.52300593,76.80162613,76.81211364
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Methane,Not Seasonally Adjusted,Units,1.140695679,1.096122215,1.108710339,1.228428366,1.258572762,1.061500232,1.055454054,1.140918657,1.208075791,1.054642816,1.03872212,1.140591718,1.14514762,0.990288477,0.988312897,1.257577937,1.155164432,1.032549389,1.020130645,1.107481159,1.127765987,0.904280242,0.866784327,0.981498619,1.19536253,0.844729597,0.84725758,0.922351891,0.962904334,0.872686739,0.868089656,0.977341257,1.025479449,0.81815567,0.802945688,0.882038375,0.921241559,0.761385874,0.751198061,0.922264903,0.913001652,0.661544278,0.683614597,0.781949989,0.838317764,0.693070171,0.678979728,0.80422708,0.903476861,0.680739811,0.686252218,0.803242304,0.916295597,0.68747145,0.684822601,0.823440282,1.08839614,0.681717055
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Methane,Seasonally Adjusted,Units,1.08195362,1.143389201,1.176225612,1.172388166,1.167437302,1.134434352,1.124436336,1.090137714,1.109909993,1.103759713,1.110180935,1.118181805,1.117355952,1.035048824,1.021354022,1.207568132,1.146934765,1.091111372,1.054775381,1.022504108,0.9917142,0.961426236,0.947021677,0.980167062,1.113063267,0.881653116,0.899247399,0.915737816,0.902964968,0.940867455,0.931525221,0.905664341,0.884507049,0.888166707,0.886808233,0.869137192,0.837099536,0.833490089,0.839976983,0.845523789,0.80828545,0.732007853,0.77514923,0.724667983,0.723834475,0.76058184,0.754368582,0.775809845,0.766947546,0.757648256,0.77677193,0.772343461,0.781096029,0.775771667,0.762930151,0.79222574,0.858834464,0.750242814
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Nitrous oxide,Not Seasonally Adjusted,Units,1.308721714,1.142992832,1.197033568,1.316171495,1.339511487,1.178976098,1.253159877,1.253793887,1.38819974,1.236786418,1.322907464,1.309279025,1.272171374,1.199741485,1.35552202,1.480016209,1.45917121,1.297275004,1.455257472,1.494334515,1.592145404,1.325230656,1.439649439,1.4326348,1.482577747,1.231107019,1.341161,1.345555661,1.478027873,1.244304769,1.378647806,1.481930169,1.597212188,1.363867597,1.506800894,1.482426106,1.587309237,1.42307855,1.603250341,1.676178591,1.561460097,1.171880007,1.36655767,1.435885591,1.540898341,1.28125516,1.321414635,1.403799957,1.576767182,1.32112651,1.452448233,1.499243876,1.658072749,1.389021234,1.546817992,1.545307682,1.756105317,1.319801905
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts",Transportation and Storage,Nitrous oxide,Seasonally Adjusted,Units,1.232751435,1.25993833,1.179621828,1.292608015,1.290372153,1.264367091,1.223297624,1.247404482,1.303895828,1.341313145,1.316096677,1.295866998,1.251109887,1.289319538,1.319516491,1.447505171,1.379310058,1.410575402,1.46369574,1.452457002,1.467174831,1.457233798,1.435630881,1.429620789,1.374315713,1.348607966,1.336179985,1.341297763,1.38310985,1.384494348,1.365860076,1.449446344,1.461041275,1.500603013,1.505970989,1.482691508,1.503011961,1.531401706,1.640420243,1.614982809,1.412252076,1.338185623,1.368782096,1.41656357,1.395578341,1.421215318,1.344996774,1.38557766,1.456313481,1.449910486,1.463260298,1.480101535,1.511076781,1.562323863,1.54028308,1.525547462,1.482603561,1.490478029
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts","Water supply; sewerage, waste management and remediation activities",Carbon dioxide,Not Seasonally Adjusted,Units,1.180790242,1.225417002,1.265553058,1.287812557,1.254300453,1.255083744,1.310921091,1.312741435,1.340729766,1.373458519,1.366859263,1.393715001,1.389183772,1.378404911,1.370671344,1.401411378,1.339629619,1.364130296,1.393606759,1.429995692,1.383666309,1.355336439,1.36790546,1.379455923,1.34983353,1.324203846,1.342931021,1.418131206,1.43927108,1.467294605,1.485796576,1.509980537,1.457523839,1.450673843,1.452875298,1.454605196,1.422481841,1.432951585,1.462126499,1.463363651,1.451219002,1.347596744,1.380746592,1.416087839,1.412050825,1.419903281,1.420760216,1.4718064,1.490953657,1.539337576,1.584883889,1.573365153,1.559478986,1.577497278,1.612235962,1.671410411,1.672026126,1.63778055
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts","Water supply; sewerage, waste management and remediation activities",Carbon dioxide,Seasonally Adjusted,Units,1.196872154,1.233628193,1.259703164,1.269369348,1.264879284,1.2644306,1.312827288,1.290909552,1.336557444,1.387554443,1.373477856,1.377172807,1.402016746,1.390263511,1.376642489,1.370748658,1.361515955,1.37783298,1.392539752,1.395473679,1.403199057,1.364028613,1.366269167,1.352867294,1.341559225,1.341964414,1.353438879,1.398137086,1.455345283,1.478548116,1.480953928,1.487495471,1.463904348,1.460233182,1.45353523,1.438005418,1.427498514,1.443176842,1.465565489,1.444682731,1.446260173,1.364727126,1.383269602,1.401393278,1.42466565,1.429519492,1.413047336,1.457288244,1.495350067,1.550552865,1.585944266,1.556693078,1.568322531,1.58880504,1.61817519,1.645325862,1.65925113,1.648903795
South-eastern Asia,,NASEA,Quarterly greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA; Organisation for Economic Co-operation and Development (2022), Quarterly National Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=QNA%20; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; Crippa, M., Guizzardi, D., Solazzo, E., Muntean, M., Schaaf, E., Monforti-Ferrario, F., Banja, M., Olivier, J., Grassi, G., Rossi, S. and Vignati, E., GHG emissions of all world countries, EUR 30831 EN, Publications Office of the European Union, Luxembourg, 2021, ISBN 978-92-76-41547-3, doi:10.2760/074804, JRC126363; IEA (2022) Monthly electricity data, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly oil statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  IEA (2022) Monthly gas statistics, www.iea.org/statistics, All rights reserved; as modified by IMF;  Country Authorities; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Greenhouse Gas Emissions, Air Emissions Accounts","Water supply; sewerage, waste management and remediation activities",Greenhouse gas,Not Seasonally Adjusted,Units,42.86504832,41.48632439,42.7115776,45.93172019,47.48866218,42.93073366,43.82285174,44.94841917,47.44335318,44.32769275,44.11503288,46.95097535,47.94176421,44.63436393,44.39056625,50.93245288,48.79425354,45.78986413,46.42202877,49.6730667,51.07072858,46.76628487,46.83760947,50.21012317,54.30219596,46.7113221,47.13771611,49.89419492,51.18313348,49.21725081,49.90789277,53.11440027,54.45495317,49.7566807,50.87376266,53.00928231,53.81295158,50.11020969,51.01097317,56.20684037,57.16587263,48.99817684,52.70958016,56.02379779,56.89722956,52.4661276,51.57211111,57.07666358,60.07160428,56.43902179,56.50816685,58.30997287,61.41545247,57.37457134,56.46682327,60.53198702,67.36613452,56.67407691
