Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Angola,AO,AGO,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,29221054958.52,12177198513.12,687490268.68,1461867164.7,1770553870.22,638863768.13,,,
Angola,AO,AGO,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,0.204002671057569,0.0872899256692543,0.0041541288310779,0.0072147224627129,0.0066119738960593,0.0019543359438146,,,
Angola,AO,AGO,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,13250750.0,3784198.0,0.0,59003899.43,187987427.31,223896226.72,,,
Angola,AO,AGO,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,9.25082409705374e-05,2.71263018157948e-05,0.0,0.0002912007115862,0.0007020221090514,0.0006849166682971,,,
Argentina,AR,ARG,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,,63200000.0,61407573.96,242495196.05,,,,,,,,,,2599300000.0,2128492165.0,5498300000.0,11362100000.0,18301700000.0,29904546688.99,31963078933.53,25630290490.6,
Argentina,AR,ARG,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,,0.0180837259342662,0.0146106878179857,0.0499871336856105,,,,,,,,,,0.0567645979732737,0.0357458773818014,0.0668229628580792,0.106584019532471,0.124122990816225,0.13716262334275,0.11630787528822,0.0553784493766956,
"Armenia, Rep. of",AM,ARM,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,3633733632.0,,,,3327657858.0,4444403968.0,3528352485.9,1260289566.5,1072737103.5,
"Armenia, Rep. of",AM,ARM,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.0797634375793934,,,,0.0598016329357428,0.0738636856902549,0.0539229552472874,0.0203875452647128,0.0153622062770636,
"Armenia, Rep. of",AM,ARM,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,15920956795.0,,,,18179002378.9,22901450430.8,22181577175.4,21188169802.9,24953396699.7,
"Armenia, Rep. of",AM,ARM,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.349478077407464,,,,0.326696455522734,0.380610211999425,0.33899566387519,0.342758348886993,0.357346852424025,
"Armenia, Rep. of",AM,ARM,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,3913461951.0,,,,4641845995.0,2832006723.1,5013743262.3,6805679029.9,9127192450.6,
"Armenia, Rep. of",AM,ARM,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.0859037039201225,,,,0.0834190238848881,0.0470664808990979,0.0766238222044956,0.11009461076832,0.130706594093839,
"Armenia, Rep. of",AM,ARM,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,7470857.0,,,,2122500.0,4543990.0,7390275.0,3094532.5,8209465.0,
"Armenia, Rep. of",AM,ARM,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.0001639914469063,,,,3.81436347492772e-05,7.55187538208186e-05,0.0001129437803288,5.00598617126414e-05,0.0001175642143288,
"Armenia, Rep. of",AM,ARM,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,58886136.0,,,,84138962.0,538781571.0,272477729.8,510530804.0,697507117.6,
"Armenia, Rep. of",AM,ARM,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.0012925990479226,,,,0.0015120687089334,0.008954269886937,0.0041642110556139,0.0082587923856943,0.0099886991745981,
"Armenia, Rep. of",AM,ARM,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,8150768495.0,,,,10051647148.9,14958894945.7,13200897333.7,12305019804.6,13113863647.8,
"Armenia, Rep. of",AM,ARM,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.178916062627625,,,,0.180639037680214,0.24860906490459,0.201746112100126,0.199056752446319,0.187797996162803,
"Armenia, Rep. of",AM,ARM,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,156635724.0,,,,71589915.0,122819233.0,158716088.7,303556065.4,933886915.2,
"Armenia, Rep. of",AM,ARM,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,0.0034382827854942,,,,0.0012865486782057,0.0020411918647243,0.0024256194873374,0.0049105881602334,0.0133737925013918,
Australia,AU,AUS,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,,,,,,,849000000.0,976000000.0,1206000000.0,1051000000.0,1366000000.0,1353000000.0,1325000000.0,1413000000.0,1673000000.0,1766000000.0,1777000000.0,2292000000.0,2318000000.0,2417000000.0,2462000000.0,2643000000.0,2824000000.0,3039000000.0,3214000000.0,2673000000.0,2506000000.0,
Australia,AU,AUS,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,,,,,,,0.116404539365712,0.124866625556207,0.145323791288044,0.117583485953193,0.141838227582863,0.130276787622839,0.117075843056519,0.114447150606133,0.132385873564765,0.129533203702332,0.121099366903141,0.151288626620066,0.14778554392157,0.149805445059147,0.150264702687065,0.155566307269061,0.156685198131318,0.160472196964177,0.161181125660095,0.135934446337932,0.115208909243791,
Australia,AU,AUS,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,2865000000.0,2892000000.0,3119000000.0,3542000000.0,3926000000.0,4075000000.0,4802000000.0,5354000000.0,6534000000.0,7049000000.0,8261000000.0,9927000000.0,11796000000.0,14145000000.0,14955000000.0,15304000000.0,12248000000.0,13086000000.0,14106000000.0,15536000000.0,16218000000.0,17578000000.0,18435000000.0,
Australia,AU,AUS,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,0.449349032056701,0.421359978669744,0.427639291262256,0.453153266106643,0.473085575950961,0.455901717658668,0.498614325660986,0.515522484059629,0.5773385347406,0.570939819265837,0.653699761816211,0.728129169395837,0.80387627011224,0.933672610619907,0.95346540524033,0.948540559034006,0.747539430751897,0.770238629180072,0.782649222677186,0.82036724318376,0.813327783433549,0.893922819950681,0.847516457266276,
Australia,AU,AUS,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,,,,,,,2091000000.0,2510000000.0,2598000000.0,2778000000.0,3197000000.0,3107000000.0,4241000000.0,4461000000.0,5195000000.0,5924000000.0,5634000000.0,7540000000.0,6245000000.0,5344000000.0,5555000000.0,5703000000.0,5537000000.0,6114000000.0,6405000000.0,7266000000.0,7499000000.0,
Australia,AU,AUS,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,,0.286692452077389,0.321122162034917,0.313060704615537,0.310796312062768,0.331959599987124,0.2991648035064,0.374731056907696,0.361322532805348,0.411084646245638,0.434515684446554,0.383947007952896,0.497694696647161,0.398153892057898,0.331220644764619,0.339041601716753,0.335677128397826,0.3072117358545,0.322845347890416,0.321208808292754,0.369509796891663,0.344753236400315,
