Country,ISO2,ISO3,Indicator,Unit,Source,Copyright and Usage,CTS Code,CTS Name,CTS Full Descriptor,Growth Type,Sector,Scenarios,Scope,2023
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Not applicable",Divergent Net Zero,Scope 1,54.03469152
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Not applicable",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Not applicable",Net Zero 2050,Scope 1,30.9461715
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Below 2°C,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Current Policies,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Delayed transition,Scope 1,7.613454216
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Divergent Net Zero,Scope 1,1.964350987
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Water supply; sewerage, waste management and remediation activities, Water collection, treatment and supply",Net Zero 2050,Scope 1,7.613454216
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Below 2°C,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Current Policies,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Delayed transition,Scope 1,3.676219256
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Divergent Net Zero,Scope 1,6.844362033
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Not applicable",Net Zero 2050,Scope 1,3.676219256
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Below 2°C,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Current Policies,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Delayed transition,Scope 1,6.046138371
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Divergent Net Zero,Scope 1,6.046138371
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Retail trade, except of motor vehicles and motorcycles",Net Zero 2050,Scope 1,6.046138371
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Below 2°C,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Current Policies,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Delayed transition,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Divergent Net Zero,Scope 1,21.16892129
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale and retail trade and repair of motor vehicles and motorcycles",Net Zero 2050,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Below 2°C,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Current Policies,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Delayed transition,Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Divergent Net Zero,Scope 1,3.473526238
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Assets at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Wholesale and retail trade; repair of motor vehicles and motorcycles, Wholesale trade, except of motor vehicles and motorcycles",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Below 2°C,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Current Policies,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Delayed transition,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Divergent Net Zero,Scope 1,4.847542257
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Accommodation",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Below 2°C,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Current Policies,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Delayed transition,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Divergent Net Zero,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Food and beverage service activities",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Below 2°C,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Current Policies,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Delayed transition,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Divergent Net Zero,Scope 1,1.380190182
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Accommodation and food service activities, Not applicable",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Below 2°C,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Current Policies,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Delayed transition,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Divergent Net Zero,Scope 1,8.579530209
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Not applicable",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Below 2°C,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Current Policies,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Delayed transition,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Divergent Net Zero,Scope 1,33.69749471
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Nationally Determined Contributions (NDCs),Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Administrative and support service activities, Rental and leasing activities",Net Zero 2050,Scope 1,0.0
World,,WLD,Revenues at Risk in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); and IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,"Agriculture, forestry and fishing, Crop and animal production, hunting and related service activities",Below 2°C,Scope 1,3.7747999
